"YY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
86,10,21,19,190,4,6,1,9.1,7.5,999,1015.4,15.9,12.1,999,99
86,10,21,20,170,3,4,0.9,10,7.8,999,1014.7,15.7,12.1,999,99
86,10,21,21,180,5,6,0.9,10,7.8,999,1014.4,16.4,12.1,999,99
86,10,21,22,160,5,5,0.9,10,7.6,999,1014.6,16.7,12.1,999,99
86,10,21,23,150,6,6,0.8,10,7.2,999,1014.6,14.9,12.1,999,99
86,10,22,0,160,5,5,0.9,9.1,7.4,999,1015.5,14.1,12.1,999,99
86,10,22,1,180,6,7,1,9.1,7.6,999,1015.4,13.8,12.1,999,99
86,10,22,2,210,5,6,1,8.3,7.3,999,1015.8,13.6,12.1,999,99
86,10,22,3,200,4,5,0.9,8.3,7.3,999,1015.9,13.5,12.1,999,99
86,10,22,4,220,4,5,0.8,9.1,7.4,999,1015.8,13.3,12,999,99
86,10,22,5,250,4,4,0.8,10,7.9,999,1015.9,13.3,12.1,999,99
86,10,22,6,260,3,3,0.8,8.3,7.8,999,1016.3,12.9,12.1,999,99
86,10,22,7,300,3,4,0.8,10,7.9,999,1016.7,13.3,12.1,999,99
86,10,22,8,320,3,4,0.7,10,7.9,999,1017.1,12.5,12.1,999,99
86,10,22,9,310,3,3,0.7,10,8,999,1017.7,11.9,12,999,99
86,10,22,10,330,4,5,0.7,10,8.4,999,1018.2,11.7,12,999,99
86,10,22,11,320,5,6,0.6,9.1,8.2,999,1018.8,11.5,12,999,99
86,10,22,12,300,4,5,0.7,9.1,7.8,999,1019.5,11.7,12,999,99
86,10,22,13,280,4,4,0.7,10,8.1,999,1020.3,12.6,12,999,99
86,10,22,14,270,4,4,0.8,9.1,8.1,999,1020.8,12.9,12,999,99
86,10,22,15,260,3,4,0.7,9.1,8.3,999,1021,13.6,12.1,999,99
86,10,22,16,250,3,3,0.8,9.1,8.1,999,1020.4,14.2,12.2,999,99
86,10,22,17,250,1,2,0.7,9.1,8.2,999,1019.6,15.2,12.5,999,99
86,10,22,18,170,5,6,0.7,9.1,8.3,999,1019,14,12.5,999,99
86,10,22,19,150,6,7,0.7,10,8.6,999,1018.2,13.6,12.5,999,99
86,10,22,20,140,6,7,0.8,10,6.5,999,1018,14.1,12.5,999,99
86,10,22,21,150,6,7,0.7,9.1,5.7,999,1017.7,15.9,12.5,999,99
86,10,22,22,160,7,8,0.8,10,6.8,999,1018.3,15.9,12.4,999,99
86,10,22,23,160,7,8,0.9,10,6.6,999,1018.7,14.8,12.3,999,99
86,10,23,0,170,7,8,0.7,11.1,7,999,1018.9,13.8,12.1,999,99
86,10,23,1,170,7,8,0.7,9.1,5.3,999,1019,13.3,12.2,999,99
86,10,23,2,180,6,8,0.8,10,6.2,999,1019.5,12.9,12.1,999,99
86,10,23,3,200,5,7,0.8,10,7.1,999,1019.4,12.6,12.1,999,99
86,10,23,4,210,6,7,0.8,9.1,7.1,999,1018.7,12.5,12.1,999,99
86,10,23,5,210,5,6,0.8,10,6.8,999,1018.7,12,12.1,999,99
86,10,23,6,210,5,6,0.6,10,6.7,999,1018.3,11.9,12,999,99
86,10,23,7,200,6,6,0.6,11.1,6.9,999,1017.6,11.8,12,999,99
86,10,23,8,200,7,9,0.6,11.1,6.1,999,1017.1,11.8,12,999,99
86,10,23,9,200,8,9,0.7,11.1,4.8,999,1016.3,12,12,999,99
86,10,23,10,210,8,10,0.7,10,4.9,999,1016.4,12,12,999,99
86,10,23,11,190,8,9,0.6,10,5.3,999,1016.1,12.5,12,999,99
86,10,23,12,190,7,8,0.6,10,4.6,999,1015.8,12.5,12,999,99
86,10,23,13,190,7,7,0.6,10,5.1,999,1016.1,13.3,12,999,99
86,10,23,14,210,8,9,0.6,10,5.9,999,1015.6,14.2,12,999,99
86,10,23,15,200,6,6,0.6,10,6.4,999,1015,15,12.1,999,99
86,10,23,16,210,7,8,0.5,10,6.8,999,1014,16.4,12.1,999,99
86,10,23,17,210,8,8,0.6,9.1,5.9,999,1013,17.4,12.1,999,99
86,10,23,18,220,5,7,0.5,10,5.9,999,1011.8,17.8,12.1,999,99
86,10,23,19,210,5,6,0.5,11.1,6.2,999,1011.2,17.6,12.1,999,99
86,10,23,20,230,8,10,0.5,11.1,7.4,999,1010.6,18.5,12.2,999,99
86,10,23,21,270,9,11,0.6,11.1,4.3,999,1011,19.1,12.1,999,99
86,10,23,22,270,7,8,0.7,11.1,4,999,1011.6,17.2,12.1,999,99
86,10,23,23,270,10,13,0.6,11.1,4.2,999,1012.1,16.7,12.1,999,99
86,10,24,0,270,7,8,0.6,10,4,999,1013.3,15.8,12.1,999,99
86,10,24,1,280,6,7,0.5,11.1,5.8,999,1014.2,15.1,12.1,999,99
86,10,24,2,330,7,8,0.5,10,8,999,1015.6,14.1,12.1,999,99
86,10,24,3,340,10,12,0.7,10,3.8,999,1016.8,12.9,12,999,99
86,10,24,4,330,9,11,0.6,10,3.9,999,1017.3,11.8,12,999,99
86,10,24,5,320,7,9,0.7,10,3.9,999,1018.4,10.7,12,999,99
86,10,24,6,300,7,8,0.6,10,4,999,1018.8,10.1,12,999,99
86,10,24,7,320,7,9,0.5,10,4,999,1018.9,9.7,12,999,99
86,10,24,8,330,5,6,0.5,11.1,4.7,999,1019.4,9.4,12,999,99
86,10,24,9,30,6,7,0.9,5.9,4.6,999,1019.8,9.3,11.9,999,99
86,10,24,10,30,4,5,1,6.7,4.8,999,1020.6,8.9,11.9,999,99
86,10,24,11,40,3,4,0.8,6.7,4.8,999,1020.9,8.6,11.9,999,99
86,10,24,12,10,5,6,0.8,6.3,4.9,999,1021.2,8.2,11.9,999,99
86,10,24,13,340,7,7,0.8,6.7,4.8,999,1021.7,8.4,11.8,999,99
86,10,24,14,0,5,5,0.8,5.9,4.6,999,1022.4,8.9,11.9,999,99
86,10,24,16,20,1,2,0.8,5.9,5.2,999,1022.8,10.8,12,999,99
86,10,24,17,0,0,0,0.8,10,5.1,999,1022.2,10.3,12.1,999,99
86,10,24,18,40,1,1,0.7,10,5.4,999,1021.7,10.2,12.3,999,99
86,10,24,19,60,1,2,0.7,5.6,5.2,999,1021.6,11.3,12.4,999,99
86,10,24,20,60,2,3,0.7,6.3,5.4,999,1022,11.3,12.5,999,99
86,10,24,21,60,2,3,0.7,11.1,5.2,999,1022.2,11.2,12.3,999,99
86,10,24,22,60,2,2,0.6,11.1,5.2,999,1023.1,9.8,12.1,999,99
86,10,24,23,0,0,2,0.6,11.1,5.4,999,1024.1,9.3,12.1,999,99
86,10,25,0,20,7,9,0.6,5.9,5.1,999,1024.4,9.7,12,999,99
86,10,25,1,0,7,9,0.6,10,4.8,999,1025,9,11.9,999,99
86,10,25,2,0,7,9,0.7,10,4.5,999,1025.9,8.2,11.9,999,99
86,10,25,3,0,6,8,0.7,10,4.3,999,1026.3,7.7,11.9,999,99
86,10,25,4,10,6,8,0.7,10,4.3,999,1026.4,7.9,11.8,999,99
86,10,25,5,30,5,7,0.7,9.1,4.3,999,1026.1,7.2,11.8,999,99
86,10,25,6,30,4,5,1,5.6,4.7,999,1026.3,6.7,11.7,999,99
86,10,25,7,30,4,5,1,5.9,4.7,999,1026,6.3,11.7,999,99
86,10,25,8,350,4,6,1,5.6,5,999,1026.1,5.5,11.7,999,99
86,10,25,9,300,4,5,1,7.1,5.4,999,1026.3,5.1,11.7,999,99
86,10,25,10,340,3,3,1,6.7,5.5,999,1026.4,5.6,11.7,999,99
86,10,25,11,290,4,5,0.9,6.7,5.4,999,1026.4,5.1,11.7,999,99
86,10,25,12,320,3,4,0.8,5.9,5.2,999,1026.6,6.2,11.7,999,99
86,10,25,13,310,2,3,0.7,6.7,5.5,999,1027.1,7,11.7,999,99
86,10,25,14,260,2,3,0.6,5.9,5.4,999,1027,7.4,11.7,999,99
86,10,25,15,240,3,5,0.5,6.3,5.4,999,1026.6,7.7,11.7,999,99
86,10,25,16,230,5,6,0.5,11.1,5.6,999,1025.8,8.8,11.8,999,99
86,10,25,17,230,5,6,0.5,10,6,999,1024.8,9.9,11.8,999,99
86,10,25,18,230,4,5,0.4,10,5.7,999,1023.6,11.2,11.8,999,99
86,10,25,19,230,4,5,0.4,11.1,5.8,999,1022.8,12.5,11.8,999,99
86,10,25,20,230,4,4,0.4,10,6.2,999,1022.1,13.3,11.8,999,99
86,10,25,21,220,4,4,0.3,10,5.8,999,1021.7,13.3,11.8,999,99
86,10,25,22,200,4,5,0.3,10,6.1,999,1021.5,12.8,11.8,999,99
86,10,25,23,200,6,7,0.2,10,5.8,999,1021.8,11.9,11.8,999,99
86,10,26,0,190,7,8,0.3,10,3.8,999,1021.8,10.5,11.7,999,99
86,10,26,1,200,8,9,0.3,10,3.4,999,1021.7,10.4,11.7,999,99
86,10,26,2,200,7,8,0.3,2.8,3.1,999,1021.5,10.2,11.7,999,99
86,10,26,3,220,7,8,0.3,2.6,3.3,999,1021.8,10.2,11.7,999,99
86,10,26,4,220,6,7,0.3,2.6,3.1,999,1021.1,10.2,11.7,999,99
86,10,26,5,240,6,7,0.2,9.1,3.3,999,1020.7,9.8,11.7,999,99
86,10,26,6,240,6,7,0.2,9.1,3.3,999,1020.8,9.7,11.7,999,99
86,10,26,7,240,6,8,0.2,2.5,3.3,999,1020.5,9.8,11.7,999,99
86,10,26,8,240,6,7,0.2,2.6,2.8,999,1020.5,9.4,11.7,999,99
86,10,26,9,250,4,4,0.1,2.6,2.9,999,1020.4,9.5,11.7,999,99
86,10,26,10,250,4,5,0,8.3,5.9,999,1020.9,9.7,11.7,999,99
86,10,26,11,260,3,3,0,7.7,3.7,999,1020.6,9.4,11.7,999,99
86,10,26,12,260,3,4,0.1,3.8,4,999,1021.1,9.4,11.7,999,99
86,10,26,13,300,3,3,0.1,4.8,3.7,999,1021.9,9.7,11.7,999,99
86,10,26,14,280,3,3,0.1,2.9,3.1,999,1022.2,9.7,11.7,999,99
86,10,26,15,180,2,3,0.1,3.2,3.1,999,1022,9.6,11.7,999,99
86,10,26,16,300,2,3,0.1,9.1,4.8,999,1022,9.8,11.7,999,99
86,10,26,17,0,0,1,0,9.1,5.5,999,1021.4,10.2,11.7,999,99
86,10,26,18,0,0,0,0.1,8.3,4.8,999,1020.9,10.5,11.7,999,99
86,10,26,19,0,0,1,0.1,8.3,5.1,999,1020.6,10.2,11.7,999,99
86,10,26,20,310,1,1,0.1,7.7,3.8,999,1020.7,9.8,11.7,999,99
86,10,26,21,340,1,2,0,8.3,4.1,999,1020.6,9.8,11.7,999,99
86,10,26,22,40,2,3,0,3.4,3.5,999,1020.6,9.5,11.7,999,99
86,10,26,23,60,3,3,0,7.7,4.5,999,1020.5,8.3,11.7,999,99
86,10,27,0,60,4,5,0.1,5,4.1,999,1019.9,7.8,11.7,999,99
86,10,27,1,70,5,6,0,3.1,3.2,999,1019.4,8.3,11.7,999,99
86,10,27,2,70,6,8,0.2,2.8,2.7,999,1019.2,8.4,11.7,999,99
86,10,27,3,70,8,8,0.4,2.9,3,999,1018.6,8.2,11.7,999,99
86,10,27,4,80,8,9,0.5,3.3,3.2,999,1017.6,7.9,11.7,999,99
86,10,27,5,70,7,9,0.8,3.6,3.4,999,1016.9,8.6,11.7,999,99
86,10,27,6,70,8,9,0.9,4.2,3.7,999,1016.6,8.7,11.7,999,99
86,10,27,7,60,7,9,0.9,4.2,3.8,999,1015.8,9,11.7,999,99
86,10,27,8,60,8,10,1.1,4.5,4,999,1015.1,9.1,11.7,999,99
86,10,27,9,50,10,12,1.1,4.5,4.1,999,1014.4,9.4,11.7,999,99
86,10,27,10,60,9,11,1.2,4.8,4.3,999,1014,9.7,11.7,999,99
86,10,27,11,50,9,10,1.3,5,4.4,999,1013.7,9.8,11.7,999,99
86,10,27,12,50,8,10,1.4,5.3,4.6,999,1013.6,9.8,11.7,999,99
86,10,27,13,50,8,10,1.4,6.3,4.8,999,1013.4,9.8,11.7,999,99
86,10,27,14,50,9,11,1.4,6.3,5,999,1012.1,10.1,11.7,999,99
86,10,27,15,50,7,8,1.5,6.3,5.1,999,1012.6,10.2,11.7,999,99
86,10,27,16,50,7,8,1.4,6.7,5.1,999,1011.7,10.2,11.7,999,99
86,10,27,17,50,6,8,1.5,6.7,5.4,999,1011.6,10.2,11.7,999,99
86,10,27,18,40,6,7,1.5,6.7,5.5,999,1010.9,10.2,11.7,999,99
86,10,27,19,30,6,7,99,99,99,999,1009.8,10.2,11.7,999,99
86,10,27,20,20,6,7,1.4,7.1,5.5,999,1009.6,10,11.7,999,99
86,10,27,21,30,5,7,1.4,7.1,5.6,999,1009.9,9.7,11.7,999,99
86,10,27,22,30,4,5,1.3,7.1,5.4,999,1009.9,9.8,11.7,999,99
86,10,27,23,50,3,4,1.2,7.1,5.5,999,1010,9.8,11.7,999,99
86,10,28,0,50,2,3,1.2,7.1,5.7,999,1010.3,9.6,11.7,999,99
86,10,28,1,50,3,3,1.2,7.7,5.7,999,1010.3,9.6,11.7,999,99
86,10,28,2,60,1,2,1,7.1,5.6,999,1011,9.7,11.7,999,99
86,10,28,3,60,1,2,1.1,7.1,6,999,1011,9.7,11.5,999,99
86,10,28,4,60,1,1,1,7.1,6,999,1010.9,9.7,11.7,999,99
86,10,28,5,0,0,1,1.1,7.1,6.1,999,1010.8,9.8,11.6,999,99
86,10,28,6,70,3,4,1.1,7.1,6.2,999,1010.9,10,11.6,999,99
86,10,28,7,70,4,5,1,7.1,6,999,1010.8,10.2,11.7,999,99
86,10,28,8,100,4,4,1,7.1,6.1,999,1010.3,10.2,11.7,999,99
86,10,28,9,230,5,6,0.8,6.7,6.1,999,1010.4,10.2,11.7,999,99
86,10,28,10,240,5,6,0.8,6.7,6,999,1010.6,10.2,11.7,999,99
86,10,28,11,250,3,4,0.8,6.7,6.1,999,1010.4,10.5,11.7,999,99
86,10,28,12,260,4,5,0.7,7.1,6.3,999,1010.8,10.5,11.7,999,99
86,10,28,13,260,4,5,0.6,7.1,6.2,999,1011.1,10.8,11.7,999,99
86,10,28,14,240,4,5,0.7,7.7,6.3,999,1011.6,11.1,11.7,999,99
86,10,28,15,250,4,5,0.7,6.7,6.9,999,1011.8,11.4,11.6,999,99
86,10,28,16,190,4,4,0.7,9.1,7,999,1012.2,12.3,11.7,999,99
86,10,28,17,100,3,4,0.6,6.7,6.4,999,1012.2,12.6,11.8,999,99
86,10,28,18,270,4,5,0.6,8.3,6.3,999,1012.2,14.1,11.8,999,99
86,10,28,19,270,4,5,0.7,8.3,6.9,999,1012.6,14.2,11.8,999,99
86,10,28,20,270,3,4,0.7,8.3,6.9,999,1013.1,15.1,11.8,999,99
86,10,28,21,280,4,5,0.7,8.3,7,999,1013.7,14.8,11.8,999,99
86,10,28,22,270,4,5,0.7,7.7,6.7,999,1014.6,14.3,11.7,999,99
86,10,28,23,270,5,5,0.7,7.7,6.7,999,1015.7,13.7,11.7,999,99
86,10,29,0,280,6,6,0.7,7.7,6.7,999,1016.6,13.6,11.7,999,99
86,10,29,1,290,3,4,0.7,7.1,6.6,999,1017.7,13.3,11.7,999,99
86,10,29,2,350,3,4,0.7,7.7,6.8,999,1018.7,13.2,11.7,999,99
86,10,29,3,10,3,4,0.6,7.7,6.8,999,1019.4,12.2,11.7,999,99
86,10,29,4,50,2,2,0.5,8.3,6.7,999,1019.9,11.8,11.7,999,99
86,10,29,5,60,1,2,0.5,7.7,7,999,1020.4,11.5,11.7,999,99
86,10,29,6,0,0,1,0.4,10,6.8,999,1020.8,11.2,11.7,999,99
86,10,29,7,90,1,2,0.5,9.1,6.9,999,1020.8,10.9,11.7,999,99
86,10,29,8,230,4,4,0.4,7.7,7.1,999,1021,10.1,11.7,999,99
86,10,29,9,240,4,4,0.5,8.3,7.3,999,1021.2,9.7,11.6,999,99
86,10,29,10,250,3,4,0.4,7.1,7,999,1021.1,9.7,11.6,999,99
86,10,29,11,240,5,6,0.4,10,7.1,999,1021.2,9.4,11.6,999,99
86,10,29,12,240,5,6,0.4,7.1,6.4,999,1021.2,9.6,11.5,999,99
86,10,29,13,240,6,7,0.4,7.1,4.8,999,1021.4,10.1,11.5,999,99
86,10,29,14,230,5,6,0.4,8.3,5.1,999,1021,11,11.6,999,99
86,10,29,15,190,3,4,0.4,8.3,6.4,999,1020.7,12.8,11.7,999,99
86,10,29,16,90,2,3,0.4,8.3,6.9,999,1020.2,13,11.8,999,99
86,10,29,17,140,4,5,0.4,8.3,7.1,999,1018.9,14.7,12,999,99
86,10,29,18,200,5,6,0.4,7.7,6.7,999,1017.7,16.4,12,999,99
86,10,29,19,190,6,7,0.4,9.1,6.7,999,1017,17.2,11.9,999,99
86,10,29,20,200,7,8,0.4,9.1,6,999,1016.5,17.3,11.9,999,99
86,10,29,21,190,7,8,0.4,8.3,5.3,999,1016,16.7,11.9,999,99
86,10,29,23,180,9,10,0.5,2.9,3.9,999,1015.7,15.2,11.8,999,99
86,10,30,0,190,8,10,0.5,7.7,3.6,999,1015.3,14.3,11.7,999,99
86,10,30,1,180,6,7,0.5,8.3,3.7,999,1015,13.7,11.7,999,99
86,10,30,2,170,6,8,0.4,9.1,3.7,999,1014.7,13.3,11.7,999,99
86,10,30,3,180,7,9,0.4,2.7,3.5,999,1014.4,13.2,11.7,999,99
86,10,30,4,160,8,9,0.4,2.7,3.4,999,1013.9,12.9,11.7,999,99
86,10,30,5,160,8,9,0.4,2.6,3.5,999,1013.2,12.8,11.7,999,99
86,10,30,6,170,9,10,0.4,2.8,3.2,999,1013,12.8,11.7,999,99
86,10,30,7,190,7,8,0.4,2.9,3.3,999,1012.8,12.5,11.7,999,99
86,10,30,8,210,7,8,0.4,2.9,3.5,999,1012.6,12.5,11.7,999,99
86,10,30,9,230,7,8,0.4,2.8,3.5,999,1012.8,12.9,11.7,999,99
86,10,30,10,220,6,6,0.3,2.7,3.5,999,1013.1,12.8,11.7,999,99
86,10,30,11,230,7,8,0.3,9.1,4.4,999,1013.1,12.7,11.7,999,99
86,10,30,12,240,7,8,0.3,2.6,3.3,999,1013.9,12.5,11.7,999,99
86,10,30,13,240,7,8,0.3,2.7,3.3,999,1014.8,13.2,11.7,999,99
86,10,30,14,260,6,7,0.3,2.7,3.1,999,1015.4,14.1,11.7,999,99
86,10,30,15,280,7,8,0.3,2.8,3.1,999,1016.1,15.1,11.7,999,99
86,10,30,16,300,7,8,0.3,2.8,3,999,1016.7,15.2,11.7,999,99
86,10,30,17,290,4,7,0.3,2.8,2.9,999,1017.2,15.5,11.8,999,99
86,10,30,18,310,6,8,0.2,2.9,2.9,999,1017.8,15.6,11.8,999,99
86,10,30,19,310,5,6,0.3,2.8,2.9,999,1019.1,15.2,11.8,999,99
86,10,30,20,330,6,7,0.3,2.8,2.9,999,1020.1,14.4,11.8,999,99
86,10,30,21,310,7,8,0.4,3.1,3.1,999,1021.4,13.5,11.8,999,99
86,10,30,22,350,11,13,0.7,3.4,3.3,999,1022.8,11.8,11.7,999,99
86,10,30,23,350,12,15,0.8,3.7,3.5,999,1024.1,9.6,11.7,999,99
86,10,31,0,350,11,14,1.1,4.2,3.8,999,1025.9,7.9,11.7,999,99
86,10,31,1,350,10,12,1,3.6,3.7,999,1027.6,6.7,11.7,999,99
86,10,31,2,350,8,11,0.8,4.3,3.7,999,1029.4,6,11.6,999,99
86,10,31,3,350,10,12,0.7,3.6,3.7,999,1030.2,5.5,11.6,999,99
86,10,31,4,350,9,11,1,6.7,4.5,999,1030.8,5.1,11.5,999,99
86,10,31,5,350,9,11,1.1,6.7,4.5,999,1031.9,4.9,11.4,999,99
86,10,31,6,10,9,12,0.9,6.3,4.4,999,1032.7,4.7,11.4,999,99
86,10,31,7,10,8,9,0.9,6.3,4.6,999,1033.7,4.7,11.3,999,99
86,10,31,8,20,7,9,0.9,5.9,4.5,999,1034.6,4.7,11.3,999,99
86,10,31,9,10,7,9,0.9,5.9,4.3,999,1035.3,4.5,11.3,999,99
86,10,31,10,0,7,8,0.9,5.6,4.2,999,1036.5,4.3,11.3,999,99
86,10,31,11,350,7,9,0.9,5.6,4.1,999,1037.6,4,11.3,999,99
86,10,31,12,0,6,7,0.9,5.6,4.3,999,1039.2,4.1,11.3,999,99
86,10,31,13,0,6,7,0.9,6.3,4.4,999,1039.8,4.6,11.3,999,99
86,10,31,14,20,6,9,0.9,6.3,4.6,999,1040.6,5.4,11.3,999,99
86,10,31,15,40,5,7,1,5.9,4.7,999,1040.8,5.8,11.3,999,99
86,10,31,16,40,4,6,0.9,6.3,4.8,999,1041.3,5.9,11.3,999,99
86,10,31,17,50,4,5,0.8,6.3,4.8,999,1041,6.2,11.4,999,99
86,10,31,18,50,3,5,0.8,6.3,4.8,999,1040.8,6.3,11.4,999,99
86,10,31,19,60,1,2,0.8,5.6,4.8,999,1041.2,6.6,11.4,999,99
86,10,31,20,50,1,2,0.7,6.3,4.9,999,1041.3,6.7,11.4,999,99
86,10,31,21,60,1,2,0.7,6.3,5,999,1041.4,6.6,11.4,999,99
86,10,31,22,60,1,3,0.7,6.7,5,999,1041.5,5.4,11.3,999,99
86,10,31,23,60,2,3,0.7,5.9,5,999,1041.3,5.2,11.3,999,99
86,11,1,0,80,3,4,0.6,6.3,4.9,999,1041.3,5.5,11.3,999,99
86,11,1,1,110,4,5,0.7,6.3,5,999,1041.2,5.8,11.3,999,99
86,11,1,2,150,5,6,0.5,5.9,4.9,999,1041.1,6.2,11.3,999,99
86,11,1,3,160,5,6,0.5,5.6,4.6,999,1041.2,6.2,11.3,999,99
86,11,1,4,150,5,6,0.5,5.6,4.6,999,1040.8,6.1,11.3,999,99
86,11,1,5,140,6,7,0.5,6.3,4.5,999,1040.6,6.1,11.3,999,99
86,11,1,6,140,7,8,0.5,5.9,4,999,1039.9,5.9,11.3,999,99
86,11,1,7,150,8,9,0.4,6.3,3.7,999,1039.7,6,11.3,999,99
86,11,1,8,150,9,10,0.5,2.8,3.5,999,1038.7,6.2,11.2,999,99
86,11,1,9,170,6,7,0.4,5.6,3.7,999,1039.3,6,11.2,999,99
86,11,1,10,170,4,6,0.4,3.3,4,999,1039.1,6.2,11.2,999,99
86,11,1,11,190,5,5,0.3,6.3,4.2,999,1038.1,6.3,11.2,999,99
86,11,1,12,210,6,7,0.3,5.6,4.4,999,1037.3,7.3,11.2,999,99
86,11,1,13,200,6,7,0.3,5.9,4,999,1036.9,7.8,11.2,999,99
86,11,1,14,200,7,8,0.3,6.3,3.7,999,1035.9,8.5,11.2,999,99
86,11,1,15,200,8,9,0.3,2.8,3.5,999,1034.5,9.9,11.3,999,99
86,11,1,16,210,11,13,0.6,3.2,3.2,999,1033.2,11.6,11.3,999,99
86,11,1,17,210,9,12,0.7,3.3,3.3,999,1031.9,12.5,11.3,999,99
86,11,1,18,190,9,11,0.6,3.2,3.2,999,1030.6,12.9,11.3,999,99
86,11,1,19,170,8,11,0.5,3,3.1,999,1029.8,13.6,11.3,999,99
86,11,1,20,170,7,8,0.5,3,3.1,999,1029.7,14.1,11.3,999,99
86,11,1,21,190,8,10,0.5,2.9,3.3,999,1028.7,14.3,11.3,999,99
86,11,1,22,190,7,8,0.5,2.9,3.4,999,1028.3,13.8,11.3,999,99
86,11,1,23,210,7,9,0.5,2.9,3.4,999,1028.3,13.6,11.3,999,99
86,11,2,0,220,8,10,0.4,2.8,3.4,999,1027.9,13.6,11.3,999,99
86,11,2,1,220,8,9,0.5,3,3.4,999,1027.2,13.3,11.3,999,99
86,11,2,2,210,8,10,0.5,3,3.4,999,1026.6,13.2,11.3,999,99
86,11,2,3,210,8,9,0.4,2.9,3.4,999,1025.8,13.3,11.3,999,99
86,11,2,4,190,7,8,0.4,2.8,3.3,999,1024.8,13.3,11.3,999,99
86,11,2,5,190,9,10,0.4,2.9,3.1,999,1024,13.2,11.3,999,99
86,11,2,6,190,8,9,0.4,2.7,3,999,1023.3,12.9,11.3,999,99
86,11,2,7,170,7,8,0.4,2.7,3,999,1022.7,12.8,11.3,999,99
86,11,2,8,170,7,8,0.3,2.7,3.2,999,1021.9,13.3,11.2,999,99
86,11,2,9,180,7,9,0.3,2.9,3.1,999,1021,13.6,11.2,999,99
86,11,2,10,200,9,11,0.4,2.9,3.1,999,1020.3,14,11.3,999,99
86,11,2,11,210,8,11,0.4,3.1,3.3,999,1019.7,14.3,11.3,999,99
86,11,2,12,220,9,10,0.5,3.2,3.4,999,1019.3,14.4,11.3,999,99
86,11,2,13,220,9,10,0.5,2.9,3.5,999,1019.3,14.4,11.3,999,99
86,11,2,14,220,7,8,0.5,3,3.4,999,1019.5,14.7,11.3,999,99
86,11,2,15,220,5,6,0.4,3,3.5,999,1019.1,14.9,11.3,999,99
86,11,2,16,320,8,9,0.3,3.3,4,999,1019.6,11.9,11.3,999,99
86,11,2,17,330,6,8,0.4,3.1,3.2,999,1019.5,10.6,11.3,999,99
86,11,2,18,350,4,6,0.3,3,3.5,999,1019.4,10.5,11.3,999,99
86,11,2,19,340,7,8,0.3,2.8,3.2,999,1019.5,9.8,11.3,999,99
86,11,2,20,340,6,7,0.3,2.6,3.2,999,1020,9.4,11.3,999,99
86,11,2,21,320,6,8,0.3,2.6,3.1,999,1020.6,8.6,11.3,999,99
86,11,2,22,330,7,8,0.3,2.7,3.5,999,1020.9,7.9,11.3,999,99
86,11,2,23,340,10,12,0.5,3,3.3,999,1021.6,7.3,11.2,999,99
86,11,3,0,340,7,8,0.5,3.1,3.3,999,1022.2,7.3,11.2,999,99
86,11,3,1,330,7,9,0.5,3.2,3.3,999,1022.5,7.4,11.2,999,99
86,11,3,2,330,6,8,0.5,2.7,3.2,999,1023.1,7.2,11.2,999,99
86,11,3,3,340,5,6,0.4,2.8,3.4,999,1023.4,6.6,11.2,999,99
86,11,3,4,0,5,6,0.4,3.4,3.5,999,1023.5,6.6,11.2,999,99
86,11,3,5,350,9,10,0.4,3.2,3.4,999,1024,6,11.2,999,99
86,11,3,6,0,9,10,0.6,3.3,3.4,999,1024.2,5.2,11.1,999,99
86,11,3,7,10,9,10,0.8,5,4,999,1024.1,5.5,11.1,999,99
86,11,3,8,30,6,8,0.7,5.3,4.1,999,1024.4,5.4,11.1,999,99
86,11,3,9,40,6,8,0.6,5.3,4.1,999,1025,5.5,11,999,99
86,11,3,10,30,5,6,0.6,4.8,4,999,1025.1,5.1,11,999,99
86,11,3,11,30,3,5,0.6,5,4,999,1025.5,5,11,999,99
86,11,3,12,10,3,4,0.6,4.8,4,999,1026.4,4.6,11,999,99
86,11,3,13,330,1,2,0.6,4.5,4.2,999,1026.7,6.5,11,999,99
86,11,3,14,310,2,3,0.6,5.6,4.3,999,1026.2,7.5,11,999,99
86,11,3,15,320,1,3,0.6,5.3,4.4,999,1026.1,7.1,11.1,999,99
86,11,3,16,0,0,1,0.6,5.6,4.7,999,1026.1,8.6,11.2,999,99
86,11,3,17,0,0,1,0.6,5.3,4.8,999,1025.2,8.9,11.3,999,99
86,11,3,18,0,0,0,0.5,5.9,4.8,999,1024.6,9.3,11.3,999,99
86,11,3,19,0,0,2,0.5,5.3,4.8,999,1024.4,7.8,11.3,999,99
86,11,3,20,70,3,4,0.4,5.3,4.8,999,1024,8.6,11.3,999,99
86,11,3,21,80,4,5,0.4,5,4.9,999,1023.4,7.9,11.2,999,99
86,11,3,22,110,6,8,0.4,5.3,5.1,999,1022.2,7.6,11.1,999,99
86,11,3,23,140,7,8,0.5,10,4.4,999,1022.3,8,11.1,999,99
86,11,4,0,160,7,9,0.6,3.2,3.7,999,1022.3,8,11.1,999,99
86,11,4,1,160,7,8,0.6,3.3,4,999,1022,7.6,11,999,99
86,11,4,2,160,6,7,0.6,10,4.3,999,1021.7,7.4,11,999,99
86,11,4,3,160,6,7,0.5,3.4,4.1,999,1021.1,7.4,11,999,99
